Marque,Modèle,Type de Carburant,Puissance Fiscale (CV),Puissance Moteur,Transmission,Consommation Urbaine (L/100 km),Consommation Autoroute (L/100 km),Consommation Mixte (L/100 km),Emissions CO2 (g/km),Catégorie de Véhicule,Cylindrée (L),Cylindres,masse orde marche min,masse orde marche max
MG,MGZR 3P 1400 CG,ES,6,76.0,M 5,9.1,5.5,6.8,164,,,,,
MG,MGZR 5P 1400 CD,ES,6,76.0,M 5,9.1,5.5,6.8,164,,,,,
MG,MGZR 5P 1400 CG,ES,6,76.0,M 5,9.1,5.5,6.8,164,,,,,
ROVER,ROVER 25 3P 1400 HP CD,ES,6,76.0,M 5,9.1,5.5,6.8,164,,,,,
ROVER,ROVER 25 3P 1400 HP CG,ES,6,76.0,M 5,9.1,5.5,6.8,164,,,,,
ROVER,ROVER 25 3P 1400 LP CD,ES,6,62.0,M 5,9.1,5.5,6.8,164,,,,,
ROVER,ROVER 25 3P 1400 LP CG,ES,6,62.0,M 5,9.1,5.5,6.8,164,,,,,
ROVER,ROVER 25 5P 1400 HP CD,ES,6,76.0,M 5,9.1,5.5,6.8,164,,,,,
ROVER,ROVER 25 5P 1400 HP CG,ES,6,76.0,M 5,9.1,5.5,6.8,164,,,,,
ROVER,ROVER 25 5P 1400 LP CD,ES,6,62.0,M 5,9.1,5.5,6.8,164,,,,,
ROVER,ROVER 25 5P 1400 LP CG,ES,6,62.0,M 5,9.1,5.5,6.8,164,,,,,
TOYOTA,YARIS 3P 1.5L TS,ES,7,78.0,M 5,8.8,5.8,6.9,164,,,,,
VOLVO,S401.8i,ES,7,90.0,M 5,9.1,5.7,6.9,164,,,,,
VOLVO,V401.8i,ES,7,90.0,M 5,9.1,5.7,6.9,164,,,,,
DAIHATSU,MOVE X BVA,ES,5,40.5,A 3,7.9,6.3,6.9,165,,,,,
FORD,FOCUS 4P 1.6L,ES,6,74.0,M 5,9.4,5.5,6.9,165,,,,,
FORD,FOCUS 5P 1.6L,ES,6,74.0,M 5,9.4,5.5,6.9,165,,,,,
FORD,FOCUS BREAK 1.6L,ES,6,74.0,M 5,9.4,5.5,6.9,165,,,,,
FORD,FOCUS BREAK 1.6L,ES,6,74.0,M 5,9.4,5.5,6.9,165,,,,,
FORD,FOCUS COUPE 1.6L,ES,6,74.0,M 5,9.4,5.5,6.9,165,,,,,
FORD,KA1.3L,ES,5,44.0,M 5,8.9,5.6,6.8,165,,,,,
PEUGEOT,2063P 1.4i BVA,ES,5,55.0,A 4,9.5,5.4,6.9,165,,,,,
PEUGEOT,2065P 1.4i BVA,ES,5,55.0,A 4,9.5,5.4,6.9,165,,,,,
PEUGEOT,3063P 1.6i,ES,6,72.0,M 5,9.1,5.6,6.9,165,,,,,
PEUGEOT,3064P 1.6i,ES,6,72.0,M 5,9.1,5.6,6.9,165,,,,,
PEUGEOT,3065P 1.6i,ES,6,72.0,M 5,9.1,5.6,6.9,165,,,,,
PEUGEOT,306BREAK 1.6i,ES,6,72.0,M 5,9.1,5.6,6.9,165,,,,,
RENAULT,CLIO 3P 1.6L 16v,ES,7,79.0,M 5,9.3,5.6,7.0,165,,,,,
RENAULT,CLIO 5P 1.6L 16v,ES,7,79.0,M 5,9.3,5.6,7.0,165,,,,,
RENAULT,KANGOO 1.2L 16v,ES,5,55.0,M 5,9.0,5.9,7.0,165,,,,,
RENAULT,KANGOO 1.2L GPL,ES,/GP  4,43.0,M 5,8.5,6.1,7.0,165,,,,,
RENAULT,MEGANE BERLINE 1.4L 16v,ES,6,70.0,M 5,9.5,5.5,6.9,165,,,,,
RENAULT,MEGANE BERLINE 1.6L 16v,ES,7,79.0,M 5,9.4,5.7,7.0,165,,,,,
RENAULT,MEGANE CABRIOLET 1.4L 16v,ES,6,70.0,M 5,9.5,5.5,6.9,165,,,,,
RENAULT,MEGANE CABRIOLET 1.6L 16v,ES,7,79.0,M 5,9.4,5.7,7.0,165,,,,,
RENAULT,MEGANE CLASSIC 1.4L 16v,ES,6,70.0,M 5,9.5,5.5,6.9,165,,,,,
RENAULT,MEGANE CLASSIC 1.6L 16v,ES,7,79.0,M 5,9.4,5.7,7.0,165,,,,,
SUZUKI,LIANA 1.3L,ES,6,66.0,M 5,8.6,5.6,6.7,165,,,,,
TOYOTA,YARIS 5P 1.5L TS,ES,7,78.0,M 5,8.9,5.8,7.0,165,,,,,
PEUGEOT,206CC 1.6I 16S,ES,7,80.0,M 5,9.5,5.7,7.0,166,,,,,
ROVER,ROVER 25 3P 1600 CD,ES,7,80.0,M 5,9.2,5.6,6.9,166,,,,,
ROVER,ROVER 25 3P 1600 CG,ES,7,80.0,M 5,9.2,5.6,6.9,166,,,,,
ROVER,ROVER 25 5P 1600 CD,ES,7,80.0,M 5,9.2,5.6,6.9,166,,,,,
ROVER,ROVER 25 5P 1600 CG,ES,7,80.0,M 5,9.2,5.6,6.9,166,,,,,
SEAT,CORDOBA VARIO 1.4L 16V (75ch),ES,5,55.0,M 5,9.2,5.5,6.9,166,,,,,
SEAT,CORDOBA VARIO 1400,ES,5,44.0,M 5,9.2,5.6,6.9,166,,,,,
SEAT,CORDOBA VARIO 1400,ES,5,44.0,M 5,9.2,5.6,6.9,166,,,,,
SEAT,CORDOBA VARIO 1400 16V (75ch),ES,5,55.0,M 5,9.2,5.5,6.9,166,,,,,
SUZUKI,WAGON R+ 1.3L  BVA,ES,5,56.0,A 4,8.9,5.8,6.9,166,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.4,5.5,6.9,166,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.4,5.5,6.9,166,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.3,5.5,6.9,166,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.3,5.5,6.9,166,,,,,
BMW,316ti COMPACT,ES,7,85.0,M 5,9.7,5.3,6.9,167,,,,,
FORD,FIESTA 3P 1.25L BVA,ES,5,55.0,V 0,9.3,5.8,7.1,167,,,,,
FORD,FIESTA 5P 1.25L BVA,ES,5,55.0,V 0,9.3,5.8,7.1,167,,,,,
FORD,FOCUS 4P 1.6L,ES,6,74.0,M 5,9.5,5.6,7.0,167,,,,,
FORD,FOCUS 5P 1.6L,ES,6,74.0,M 5,9.5,5.6,7.0,167,,,,,
FORD,FOCUS BREAK 1.6L,ES,6,74.0,M 5,9.5,5.6,7.0,167,,,,,
FORD,FOCUS BREAK 1.6L,ES,6,74.0,M 5,9.5,5.6,7.0,167,,,,,
FORD,FOCUS COUPE 1.6L,ES,6,74.0,M 5,9.5,5.6,7.0,167,,,,,
MEGA,MEGA CONCEPT,ES,5,55.0,M 5,8.8,5.8,6.8,167,,,,,
SUBARU,JUSTY 3P,ES,6,62.5,M 5,8.6,5.8,6.8,167,,,,,
SUBARU,JUSTY 5P,ES,6,62.5,M 5,8.6,5.8,6.8,167,,,,,
TOYOTA,YARIS VERSO 1.3L BVA,ES,6,63.0,A 4,9.1,5.8,7.0,167,,,,,
AUDI,A33P 1.6L (102ch),ES,6,75.0,M 5,9.8,5.4,7.0,168,,,,,
AUDI,A35P 1.6L (102ch),ES,6,75.0,M 5,9.8,5.4,7.0,168,,,,,
CITROEN,BERLINGO 1.4i,ES,5,55.0,M 5,8.9,6.0,7.1,168,,,,,
CITROEN,BERLINGO 1.4i,ES,5,55.0,M 5,8.9,6.0,7.1,168,,,,,
MITSUBISHI,CARISMA 1.8GDI,ES,7,90.0,M 5,9.2,5.7,7.0,168,,,,,
OPEL,ASTRA 3P 1.6L 16V CLIM,ES,6,74.0,M 5,9.5,5.5,7.0,168,,,,,
PEUGEOT,PARTNER 1.4i,ES,5,55.0,M 5,8.9,6.0,7.1,168,,,,,
ROVER,ROVER 45 4P 1400 CD,ES,7,76.0,M 5,9.3,5.7,7.0,168,,,,,
ROVER,ROVER 45 4P 1400 CG,ES,7,76.0,M 5,9.3,5.7,7.0,168,,,,,
ROVER,ROVER 45 5P 1400 CD,ES,7,76.0,M 5,9.3,5.7,7.0,168,,,,,
ROVER,ROVER 45 5P 1400 CG,ES,7,76.0,M 5,9.3,5.7,7.0,168,,,,,
SEAT,LEON 1600 (105ch),ES,7,77.0,M 5,9.4,5.6,7.0,168,,,,,
SEAT,TOLEDO 1.6L 16V,ES,7,77.0,M 5,9.4,5.6,7.0,168,,,,,
SKODA,OCTAVIA 1.6L (102ch),ES,6,75.0,M 5,9.8,5.4,7.0,168,,,,,
VOLKSWAGEN,BORA 1.6L 16V,ES,7,77.0,M 5,9.4,5.6,7.0,168,,,,,
VOLKSWAGEN,BORA BREAK 1.6L 16V,ES,7,77.0,M 5,9.4,5.6,7.0,168,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.4,5.6,7.0,168,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.4,5.6,7.0,168,,,,,
VOLKSWAGEN,GOLF BREAK 1.4L,ES,5,55.0,M 5,9.3,5.6,7.0,168,,,,,
VOLKSWAGEN,GOLF BREAK 1.6L 16V,ES,7,77.0,M 5,9.4,5.6,7.0,168,,,,,
HONDA,CIVIC 3P 1.6 ES BVA,ES,7,81.0,A 4,9.6,5.7,7.1,169,,,,,
MAZDA,DEMIO 1.3L,ES,5,46.0,M 5,8.7,6.0,7.0,169,,,,,
PEUGEOT,3073P 1.6i 16S,ES,7,80.0,M 5,9.5,5.8,7.2,169,,,,,
PEUGEOT,3075P 1.6i 16S,ES,7,80.0,M 5,9.5,5.8,7.2,169,,,,,
SUZUKI,SAMURAI 1.3L BACHE,ES,6,59.0,M 5,8.8,6.1,7.1,169,,,,,
SUZUKI,SAMURAI 1.3L HARD-TOP,ES,6,59.0,M 5,8.8,6.1,7.1,169,,,,,
SUZUKI,SAMURAI 1.3L TOLE,ES,6,59.0,M 5,8.8,6.1,7.1,169,,,,,
AUDI,A33P 1.6L (102ch),ES,7,75.0,M 5,9.9,5.5,7.1,170,,,,,
AUDI,A35P 1.6L (102ch),ES,7,75.0,M 5,9.9,5.5,7.1,170,,,,,
KIA,RIO4P,ES,5,55.0,M 5,9.4,5.8,7.1,170,,,,,
KIA,RIO4P,ES,5,55.0,M 5,9.4,5.8,7.1,170,,,,,
KIA,RIO5P,ES,5,55.0,M 5,9.4,5.8,7.1,170,,,,,
KIA,RIO5P,ES,5,55.0,M 5,9.4,5.8,7.1,170,,,,,
MERCEDES-BENZ,A 140,ES,6,60.0,M 5,9.8,5.6,7.1,170,,,,,
MERCEDES-BENZ,A 140 BOITE SPORT,ES,6,60.0,M 5,9.6,5.7,7.1,170,,,,,
MERCEDES-BENZ,A 140 FAMILY,ES,6,60.0,M 5,9.8,5.7,7.1,170,,,,,
MERCEDES-BENZ,A 140 FAMILY BOITE SPORT,ES,6,60.0,M 5,9.7,5.7,7.1,170,,,,,
PEUGEOT,306CABRIOLET 1.6i,ES,6,72.0,M 5,9.2,5.9,7.1,170,,,,,
RENAULT,MEGANE BREAK 1.4L 16v,ES,6,70.0,M 5,9.8,5.8,7.2,170,,,,,
RENAULT,MEGANE BREAK 1.6L 16v,ES,7,79.0,M 5,9.6,5.9,7.2,170,,,,,
RENAULT,MEGANE COUPE 1.6L 16v BVA PROACTIVE,ES,7,79.0,A 4,10.1,5.4,7.1,170,,,,,
SEAT,LEON 1600 (105ch),ES,7,77.0,M 5,9.6,5.7,7.1,170,,,,,
SEAT,TOLEDO 1.6L 16V,ES,7,77.0,M 5,9.6,5.7,7.1,170,,,,,
SKODA,FABIA 1.4L 16V (100ch),ES,6,74.0,M 5,9.7,5.6,7.1,170,,,,,
SKODA,FABIA COMBI 1.4L 16V (100ch) Elegance,ES,6,74.0,M 5,9.7,5.6,7.1,170,,,,,
SKODA,FABIA SEDAN 1.4L 16V (100ch) Elegance,ES,6,74.0,M 5,9.7,5.6,7.1,170,,,,,
SUZUKI,IGNIS 5P 1.3L BVA,ES,6,61.0,A 4,9.5,6.0,7.3,170,,,,,
TOYOTA,AVENSIS 4P 1.6L,ES,7,81.0,M 5,9.5,5.7,7.1,170,,,,,
TOYOTA,AVENSIS 5P 1.6L,ES,7,81.0,M 5,9.5,5.7,7.1,170,,,,,
VOLKSWAGEN,BORA 1.6L 16V,ES,7,77.0,M 5,9.6,5.7,7.1,170,,,,,
VOLKSWAGEN,BORA 1.6L 16V,ES,7,77.0,M 5,9.5,5.7,7.1,170,,,,,
VOLKSWAGEN,BORA BREAK 1.6L 16V,ES,7,77.0,M 5,9.6,5.7,7.1,170,,,,,
VOLKSWAGEN,BORA BREAK 1.6L 16V,ES,7,77.0,M 5,9.5,5.7,7.1,170,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.6,5.7,7.1,170,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.6,5.7,7.1,170,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.5,5.7,7.1,170,,,,,
VOLKSWAGEN,GOLF BREAK 1.6L 16V,ES,7,77.0,M 5,9.6,5.7,7.1,170,,,,,
VOLKSWAGEN,GOLF BREAK 1.6L 16V,ES,7,77.0,M 5,9.5,5.7,7.1,170,,,,,
VOLKSWAGEN,POLO GTI,ES,8,92.0,M 5,10.1,5.4,7.1,170,,,,,
FORD,FIESTA 3P 1.25L BVA,ES,5,55.0,V 0,9.5,5.9,7.3,171,,,,,
FORD,FIESTA 3P 1.25L BVA,ES,5,55.0,V 0,9.5,5.9,7.3,171,,,,,
FORD,FIESTA 3P 1.3L,ES,5,44.0,M 5,9.2,6.2,7.3,171,,,,,
FORD,FIESTA 3P 1.3L,ES,5,44.0,M 5,9.2,6.2,7.3,171,,,,,
FORD,FIESTA 3P 1.6L,ES,7,76.0,M 5,9.5,6.0,7.3,171,,,,,
FORD,FIESTA 3P 1.6L,ES,7,76.0,M 5,9.5,6.0,7.3,171,,,,,
FORD,FIESTA 5P 1.25L BVA,ES,5,55.0,V 0,9.5,5.9,7.3,171,,,,,
FORD,FIESTA 5P 1.25L BVA,ES,5,55.0,V 0,9.5,5.9,7.3,171,,,,,
FORD,FIESTA 5P 1.3L,ES,5,44.0,M 5,9.2,6.2,7.3,171,,,,,
FORD,FIESTA 5P 1.3L,ES,5,44.0,M 5,9.2,6.2,7.3,171,,,,,
FORD,FIESTA 5P 1.6L,ES,7,76.0,M 5,9.5,6.0,7.3,171,,,,,
FORD,PUMA 1.6L,ES,7,76.0,M 5,9.5,6.0,7.3,171,,,,,
MITSUBISHI,SPACE STAR 1.6,ES,6,72.0,M 5,9.3,6.0,7.2,171,,,,,
MITSUBISHI,SPACE STAR 1.6 COMFORT,ES,6,72.0,M 5,9.3,6.0,7.2,171,,,,,
OPEL,ASTRA 5P 1.6L 16V CLIM,ES,6,74.0,M 5,9.6,5.6,7.1,171,,,,,
PEUGEOT,2063P 1.6i 16S BVA,ES,7,80.0,A 4,9.9,5.5,7.1,171,,,,,
PEUGEOT,2065P 1.6i 16S BVA,ES,7,80.0,A 4,9.9,5.5,7.1,171,,,,,
SUZUKI,LIANA 1.6L,ES,7,76.0,M 5,9.2,5.9,7.1,171,,,,,
TOYOTA,COROLLA 5P 1.6L G6,ES,7,81.0,M 5,9.3,6.1,7.2,171,,,,,
HONDA,CIVIC 5P 1.6i ES BVA,ES,7,81.0,A 4,9.8,5.8,7.2,172,,,,,
MERCEDES-BENZ,A 160,ES,7,75.0,M 5,10.2,5.4,7.2,172,,,,,
MERCEDES-BENZ,A 160 BOITE SPORT,ES,7,75.0,M 5,9.8,5.7,7.2,172,,,,,
MERCEDES-BENZ,A 160 FAMILY,ES,7,75.0,M 5,10.2,5.6,7.2,172,,,,,
MERCEDES-BENZ,A 160 FAMILY BOITE SPORT,ES,7,75.0,M 5,9.8,5.7,7.2,172,,,,,
MG,MGZS 4P 1600 CD,ES,7,80.0,M 5,9.6,5.8,7.2,172,,,,,
MG,MGZS 4P 1600 CG,ES,7,80.0,M 5,9.6,5.8,7.2,172,,,,,
MG,MGZS 5P 1600 CD,ES,7,80.0,M 5,9.6,5.8,7.2,172,,,,,
MG,MGZS 5P 1600 CG,ES,7,80.0,M 5,9.6,5.8,7.2,172,,,,,
OPEL,ASTRA BREAK 1.6L 16V CLIM,ES,6,74.0,M 5,9.7,5.8,7.2,172,,,,,
ROVER,ROVER 45 4P 1600 CD,ES,7,80.0,M 5,9.6,5.8,7.2,172,,,,,
ROVER,ROVER 45 4P 1600 CG,ES,7,80.0,M 5,9.6,5.8,7.2,172,,,,,
ROVER,ROVER 45 5P 1600 CD,ES,7,80.0,M 5,9.6,5.8,7.2,172,,,,,
ROVER,ROVER 45 5P 1600 CG,ES,7,80.0,M 5,9.6,5.8,7.2,172,,,,,
FIAT,STILO 3P 1.6L (103ch),ES,7,76.0,M 5,10.1,5.7,7.3,173,,,,,
FIAT,STILO 3P 1.6L (103ch) SPORT,ES,7,76.0,M 5,10.1,5.7,7.3,173,,,,,
KIA,RIO4P 1500,ES,6,72.1,M 5,9.4,6.1,7.3,173,,,,,
KIA,RIO4P 1500,ES,6,72.1,M 5,9.4,6.1,7.3,173,,,,,
KIA,RIO5P 1500,ES,6,72.1,M 5,9.4,6.1,7.3,173,,,,,
KIA,RIO5P 1500,ES,6,72.1,M 5,9.4,6.1,7.3,173,,,,,
MG,MGZR 3P 1800 CD,ES,7,86.0,M 5,9.9,5.7,7.3,173,,,,,
MG,MGZR 3P 1800 CG,ES,7,86.0,M 5,9.9,5.7,7.3,173,,,,,
MG,MGZR 5P 1800 CD,ES,7,86.0,M 5,9.9,5.7,7.3,173,,,,,
MG,MGZR 5P 1800 CG,ES,7,86.0,M 5,9.9,5.7,7.3,173,,,,,
OPEL,ASTRA 3P 1.4L 16V,ES,6,66.0,M 5,9.7,5.8,7.2,173,,,,,
OPEL,ASTRA 5P 1.4L 16V,ES,6,66.0,M 5,9.7,5.8,7.2,173,,,,,
OPEL,CORSA 3P 1.4L 16V CLIM,ES,6,66.0,M 5,9.8,5.7,7.2,173,,,,,
OPEL,CORSA 5P 1.4L 16V CLIM,ES,6,66.0,M 5,9.8,5.7,7.2,173,,,,,
RENAULT,LAGUNA 1.6L 16v,ES,7,79.0,M 5,9.9,5.7,7.2,173,,,,,
RENAULT,SCENIC 1.4L 16v,ES,6,70.0,M 5,9.9,5.9,7.3,173,,,,,
RENAULT,SCENIC 1.6L 16v,ES,7,79.0,M 5,9.6,6.0,7.3,173,,,,,
SKODA,FABIA 1.4L (68ch),ES,5,50.0,M 5,9.8,5.6,7.2,173,,,,,
SKODA,FABIA 1.5L (60ch) Classic,ES,5,44.0,M 5,9.8,5.6,7.2,173,,,,,
SKODA,FABIA COMBI 1.4L (68ch) Classic,ES,5,50.0,M 5,9.8,5.6,7.2,173,,,,,
SKODA,FABIA SEDAN 1.4L (68ch) Classic,ES,5,50.0,M 5,9.8,5.6,7.2,173,,,,,
SKODA,OCTAVIA COMBI 1.6L (102ch),ES,7,75.0,M 5,10.0,5.6,7.2,173,,,,,
VOLKSWAGEN,BORA 1.6L 16V,ES,7,77.0,M 5,9.7,5.8,7.2,173,,,,,
VOLKSWAGEN,BORA BREAK 1.6L 16V,ES,7,77.0,M 5,9.7,5.8,7.2,173,,,,,
VOLKSWAGEN,GOLF 1.6L 16V,ES,7,77.0,M 5,9.7,5.8,7.2,173,,,,,
VOLKSWAGEN,GOLF BREAK 1.6L 16V,ES,7,77.0,M 5,9.7,5.8,7.2,173,,,,,
VOLKSWAGEN,LUPO 1.4L 16S BVA,ES,6,55.0,A 4,10.0,5.6,7.2,173,,,,,
VOLKSWAGEN,POLO GTI,ES,8,92.0,M 5,10.2,5.5,7.2,173,,,,,
MG,MGZS 4P 1800 CD,ES,7,86.0,M 5,9.7,5.8,7.3,174,,,,,
MG,MGZS 4P 1800 CG,ES,7,86.0,M 5,9.7,5.8,7.3,174,,,,,
MG,MGZS 5P 1800 CD,ES,7,86.0,M 5,9.7,5.8,7.3,174,,,,,
MG,MGZS 5P 1800 CG,ES,7,86.0,M 5,9.7,5.8,7.3,174,,,,,
MITSUBISHI,CARISMA 1.6,ES,7,76.0,M 5,10.1,5.8,7.4,174,,,,,
MITSUBISHI,SPACE STAR 1.8GDI,ES,8,90.0,M 5,9.4,6.1,7.3,174,,,,,
RENAULT,CLIO 3P 1.4L 16v BVA PROACTIVE,ES,6,72.0,A 4,10.0,5.8,7.3,174,,,,,
RENAULT,CLIO 5P 1.4L 16v BVA PROACTIVE,ES,6,72.0,A 4,10.0,5.8,7.3,174,,,,,
ROVER,ROVER 45 4P 1800 CD,ES,7,86.0,M 5,9.7,5.8,7.3,174,,,,,
ROVER,ROVER 45 4P 1800 CG,ES,7,86.0,M 5,9.7,5.8,7.3,174,,,,,
ROVER,ROVER 45 5P 1800 CD,ES,7,86.0,M 5,9.7,5.8,7.3,174,,,,,
ROVER,ROVER 45 5P 1800 CG,ES,7,86.0,M 5,9.7,5.8,7.3,174,,,,,
BMW,318Ci COUPE,ES,9,105.0,M 5,10.2,5.5,7.2,175,,,,,
BMW,318i BERLINE,ES,9,105.0,M 5,10.2,5.5,7.2,175,,,,,
BMW,318ti COMPACT,ES,9,105.0,M 5,10.2,5.5,7.2,175,,,,,
CITROEN,BERLINGO 1.6i 16V,ES,7,80.0,M 5,9.5,6.2,7.4,175,,,,,
CITROEN,BERLINGO 1.6i 16V,ES,7,80.0,M 5,9.5,6.2,7.4,175,,,,,
OPEL,ASTRA CABRIOLET 1.6L 16V,ES,7,74.0,M 5,9.9,5.8,7.3,175,,,,,
OPEL,ASTRA CABRIOLET 1.6L 16V CLIM,ES,7,74.0,M 5,9.9,5.8,7.3,175,,,,,
PEUGEOT,PARTNER 1.6i 16V,ES,7,80.0,M 5,9.5,6.2,7.4,175,,,,,
PEUGEOT,PARTNER USHUAIA 1.6i 16V,ES,7,80.0,M 5,9.5,6.2,7.4,175,,,,,
RENAULT,CLIO 3P 1.6L 16v BVA PROACTIVE,ES,7,79.0,A 4,10.6,5.6,7.4,175,,,,,
RENAULT,CLIO 5P 1.6L 16v BVA PROACTIVE,ES,7,79.0,A 4,10.6,5.6,7.4,175,,,,,
RENAULT,MEGANE BERLINE 1.6L 16v BVA PROACTIVE,ES,7,79.0,A 4,10.3,5.6,7.3,175,,,,,
RENAULT,MEGANE BERLINE 1.8L 16v,ES,7,85.0,M 5,10.2,5.9,7.4,175,,,,,
RENAULT,MEGANE BREAK 1.8L 16v,ES,7,85.0,M 5,10.2,5.9,7.4,175,,,,,
RENAULT,MEGANE CABRIOLET 1.6L 16v BVA PROACTIVE,ES,7,79.0,A 4,10.3,5.6,7.3,175,,,,,
RENAULT,MEGANE CLASSIC 1.6L 16v BVA PROACTIVE,ES,7,79.0,A 4,10.3,5.6,7.3,175,,,,,
VOLKSWAGEN,LUPO 1.4L 16S BVA,ES,6,55.0,A 4,10.1,5.7,7.3,175,,,,,
VOLKSWAGEN,LUPO GTI,ES,8,92.0,M 6,10.4,5.5,7.3,175,,,,,
VOLKSWAGEN,POLO 1.4L 16S BVA,ES,6,55.0,A 4,10.1,5.7,7.3,175,,,,,
FIAT,STILO 5P 1.6L (103ch),ES,7,76.0,M 5,10.3,5.8,7.4,176,,,,,
HYUNDAI,ELANTRA 4P 1.6L GLS Confort,ES,7,79.0,M 5,9.4,6.2,7.4,176,,,,,
HYUNDAI,ELANTRA 5P 1.6L GLS Confort,ES,7,79.0,M 5,9.4,6.2,7.4,176,,,,,
TOYOTA,AVENSIS 4P 1.8L,ES,8,95.0,M 5,9.9,6.0,7.4,176,,,,,
TOYOTA,AVENSIS 5P 1.8L,ES,8,95.0,M 5,9.9,6.0,7.4,176,,,,,
TOYOTA,COROLLA 3P 1.6L G6,ES,7,81.0,M 6,9.8,6.1,7.4,176,,,,,
CITROEN,C52.0HPi,ES,8,103.0,M 5,10.3,6.0,7.5,177,,,,,
CITROEN,SAXO 3P 1.4i BVA,ES,6,55.0,A 3,9.8,6.2,7.5,177,,,,,
CITROEN,SAXO 5P 1.4i BVA,ES,6,55.0,A 3,9.8,6.2,7.5,177,,,,,
FIAT,BRAVO 100,ES,7,76.0,M 5,10.3,5.8,7.5,177,,,,,
MG,MGF1600 CD,ES,7,83.0,M 5,10.1,5.8,7.4,177,,,,,
MG,MGF1600 CG,ES,7,83.0,M 5,10.1,5.8,7.4,177,,,,,
NISSAN,PRIMERA 4P 1.8L,ES,7,84.0,M 5,9.8,5.8,7.3,177,,,,,
PEUGEOT,4062.0HPi,ES,8,103.0,M 5,10.3,6.0,7.5,177,,,,,
RENAULT,KANGOO 1.6L 16v,ES,6,70.0,M 5,9.8,6.1,7.5,177,,,,,
RENAULT,MEGANE CABRIOLET 2.0idE,ES,8,103.0,M 5,10.2,6.0,7.5,177,,,,,
RENAULT,MEGANE COUPE 2.0idE,ES,8,103.0,M 5,10.2,6.0,7.5,177,,,,,
CITROEN,XSARA PICASSO 1.6i,ES,6,70.0,M 5,10.0,6.1,7.5,178,,,,,
FORD,PUMA 1.7L,ES,8,92.0,M 5,9.7,6.1,7.4,178,,,,,
OPEL,VECTRA 4P 1.6L 16V,ES,7,74.0,M 5,10.1,5.8,7.4,178,,,,,
OPEL,VECTRA 5P 1.6L 16V,ES,7,74.0,M 5,10.1,5.8,7.4,178,,,,,
RENAULT,LAGUNA ESTATE 1.6L 16v,ES,7,79.0,M 5,10.0,5.9,7.4,178,,,,,
RENAULT,SCENIC 1.6L 16v GPL,ES,/GP  6,79.0,M 5,10.0,6.0,7.3,178,,,,,
ROVER,ROVER 25 3P 1600 CD BVA,ES,7,80.0,V 0,10.8,5.5,7.5,178,,,,,
ROVER,ROVER 25 3P 1600 CG BVA,ES,7,80.0,V 0,10.8,5.5,7.5,178,,,,,
ROVER,ROVER 25 5P 1600 CD BVA,ES,7,80.0,V 0,10.8,5.5,7.5,178,,,,,
ROVER,ROVER 25 5P 1600 CG BVA,ES,7,80.0,V 0,10.8,5.5,7.5,178,,,,,
SEAT,AROSA 1400 BVA,ES,5,44.0,A 4,9.9,6.0,7.4,178,,,,,
SEAT,AROSA 1400 BVA,ES,5,44.0,A 4,9.9,6.0,7.4,178,,,,,
TOYOTA,MRCABRIOLET 1.8L ROADSTER,ES,8,103.0,M 5,10.1,5.9,7.4,178,,,,,
VOLKSWAGEN,LUPO GTI,ES,8,92.0,M 6,10.5,5.6,7.4,178,,,,,
VOLKSWAGEN,POLO 1.4L 16S BVA,ES,6,55.0,A 4,10.2,5.8,7.4,178,,,,,
BMW,318i TOURING,ES,9,105.0,M 5,10.4,5.7,7.4,179,,,,,
FIAT,BRAVA 100,ES,7,76.0,M 5,10.4,5.9,7.6,179,,,,,
FIAT,STILO 5P 1.6L (103ch) FUNZIONALE,ES,7,76.0,M 5,10.5,5.8,7.5,179,,,,,
FORD,FOCUS 4P 1.8L,ES,7,85.0,M 5,10.3,5.9,7.5,179,,,,,
FORD,FOCUS 4P 1.8L,ES,7,85.0,M 5,10.2,6.0,7.5,179,,,,,
HYUNDAI,COUPE 1.6L FX/FX Série Spéciale,ES,7,79.0,M 5,9.8,6.2,7.5,179,,,,,
MAZDA,3231.3L,ES,6,53.0,M 5,9.5,6.2,7.4,179,,,,,
MG,MGZR 3P (160ch) CD,ES,10,118.0,M 5,10.4,5.8,7.5,179,,,,,
MG,MGZR 3P (160ch) CG,ES,10,118.0,M 5,10.4,5.8,7.5,179,,,,,
MG,MGZR 5P (160ch) CD,ES,10,118.0,M 5,10.4,5.8,7.5,179,,,,,
MG,MGZR 5P (160ch) CG,ES,10,118.0,M 5,10.4,5.8,7.5,179,,,,,
